TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
397800000000.0	1634550542.5	554233827.9	4820628661.9
397900000000.0	1634552423.6	554170445.3	4821191112.1
398000000000.0	1634554303.8	554107088.4	4821753461.9
398100000000.0	1634556183.0	554043757.3	4822315711.2
398200000000.0	1634558061.3	553980451.8	4822877859.9
398300000000.0	1634559938.6	553917171.9	4823439908.3
398400000000.0	1634561815.0	553853917.7	4824001856.1
398500000000.0	1634563690.5	553790689.1	4824563703.6
398600000000.0	1634565565.0	553727486.2	4825125450.7
398700000000.0	1634567438.6	553664308.8	4825687097.3
398800000000.0	1634569311.3	553601157.0	4826248643.7
398900000000.0	1634571183.0	553538030.8	4826810089.7
399000000000.0	1634573053.8	553474930.2	4827371435.3
399100000000.0	1634574923.6	553411855.1	4827932680.7
399200000000.0	1634576792.5	553348805.5	4828493825.8
399300000000.0	1634578660.5	553285781.4	4829054870.7
399400000000.0	1634580527.6	553222782.8	4829615815.3
399500000000.0	1634582393.7	553159809.7	4830176659.8
399600000000.0	1634584258.9	553096862.0	4830737404.0
399700000000.0	1634586123.2	553033939.8	4831298048.1
399800000000.0	1634587986.5	552971043.1	4831858592.1
399900000000.0	1634589848.9	552908171.8	4832419035.9
400000000000.0	1634591710.4	552845325.8	4832979379.6
400100000000.0	1634593571.0	552782505.3	4833539623.3
400200000000.0	1634595430.6	552719710.1	4834099766.8
400300000000.0	1634597289.3	552656940.3	4834659810.4
400400000000.0	1634599147.1	552594195.9	4835219753.9
400500000000.0	1634601004.0	552531476.8	4835779597.5
400600000000.0	1634602859.9	552468783.0	4836339341.0
400700000000.0	1634604715.0	552406114.5	4836898984.7
400800000000.0	1634606569.1	552343471.3	4837458528.4
400900000000.0	1634608422.2	552280853.3	4838017972.1
401000000000.0	1634610274.5	552218260.6	4838577316.0
401100000000.0	1634612125.8	552155693.2	4839136560.1
401200000000.0	1634613976.2	552093151.0	4839695704.3
401300000000.0	1634615825.7	552030634.0	4840254748.6
401400000000.0	1634617674.3	551968142.3	4840813693.2
401500000000.0	1634619522.0	551905675.7	4841372538.0
401600000000.0	1634621368.7	551843234.2	4841931283.0
401700000000.0	1634623214.6	551780818.0	4842489928.3
401800000000.0	1634625059.5	551718426.9	4843048473.8
401900000000.0	1634626903.5	551656060.9	4843606919.7
402000000000.0	1634628746.6	551593720.0	4844165265.9
402100000000.0	1634630588.8	551531404.2	4844723512.5
402200000000.0	1634632430.1	551469113.5	4845281659.4
402300000000.0	1634634270.4	551406847.9	4845839706.7
402400000000.0	1634636109.9	551344607.3	4846397654.4
402500000000.0	1634637948.4	551282391.8	4846955502.5
402600000000.0	1634639786.0	551220201.3	4847513251.1
402700000000.0	1634641622.8	551158035.8	4848070900.2
402800000000.0	1634643458.6	551095895.3	4848628449.8
402900000000.0	1634645293.5	551033779.8	4849185899.9
403000000000.0	1634647127.5	550971689.3	4849743250.5
403100000000.0	1634648960.6	550909623.7	4850300501.7
403200000000.0	1634650792.8	550847583.1	4850857653.4
403300000000.0	1634652624.0	550785567.4	4851414705.8
403400000000.0	1634654454.4	550723576.6	4851971658.8
403500000000.0	1634656283.9	550661610.7	4852528512.4
403600000000.0	1634658112.5	550599669.7	4853085266.7
403700000000.0	1634659940.1	550537753.5	4853641921.7
403800000000.0	1634661766.9	550475862.2	4854198477.4
403900000000.0	1634663592.8	550413995.8	4854754933.8
404000000000.0	1634665417.8	550352154.1	4855311291.0
404100000000.0	1634667241.8	550290337.3	4855867548.9
404200000000.0	1634669065.0	550228545.3	4856423707.7
404300000000.0	1634670887.3	550166778.1	4856979767.2
404400000000.0	1634672708.7	550105035.6	4857535727.6
404500000000.0	1634674529.2	550043317.9	4858091588.8
404600000000.0	1634676348.7	549981624.9	4858647351.0
404700000000.0	1634678167.4	549919956.7	4859203014.0
404800000000.0	1634679985.2	549858313.2	4859758577.9
404900000000.0	1634681802.1	549796694.4	4860314042.8
405000000000.0	1634683618.1	549735100.2	4860869408.6
405100000000.0	1634685433.3	549673530.7	4861424675.5
405200000000.0	1634687247.5	549611985.9	4861979843.3
405300000000.0	1634689060.8	549550465.7	4862534912.1
405400000000.0	1634690873.3	549488970.2	4863089882.0
405500000000.0	1634692684.8	549427499.2	4863644753.0
405600000000.0	1634694495.5	549366052.9	4864199525.1
405700000000.0	1634696305.3	549304631.1	4864754198.2
405800000000.0	1634698114.2	549243234.0	4865308772.5
405900000000.0	1634699922.2	549181861.3	4865863248.0
406000000000.0	1634701729.3	549120513.3	4866417624.6
406100000000.0	1634703535.5	549059189.7	4866971902.4
406200000000.0	1634705340.9	548997890.7	4867526081.5
406300000000.0	1634707145.3	548936616.1	4868080161.7
406400000000.0	1634708948.9	548875366.1	4868634143.3
406500000000.0	1634710751.6	548814140.5	4869188026.1
406600000000.0	1634712553.4	548752939.4	4869741810.2
406700000000.0	1634714354.3	548691762.7	4870295495.6
406800000000.0	1634716154.4	548630610.4	4870849082.4
406900000000.0	1634717953.5	548569482.6	4871402570.5
407000000000.0	1634719751.8	548508379.2	4871955960.0
407100000000.0	1634721549.2	548447300.1	4872509251.0
407200000000.0	1634723345.8	548386245.5	4873062443.3
407300000000.0	1634725141.4	548325215.1	4873615537.1
407400000000.0	1634726936.2	548264209.2	4874168532.4
407500000000.0	1634728730.1	548203227.6	4874721429.2
407600000000.0	1634730523.1	548142270.2	4875274227.5
407700000000.0	1634732315.2	548081337.2	4875826927.3
407800000000.0	1634734106.5	548020428.5	4876379528.6
407900000000.0	1634735896.9	547959544.1	4876932031.6
408000000000.0	1634737686.4	547898683.9	4877484436.1
408100000000.0	1634739475.1	547837848.0	4878036742.3
408200000000.0	1634741262.8	547777036.3	4878588950.1
408300000000.0	1634743049.7	547716248.8	4879141059.5
408400000000.0	1634744835.8	547655485.6	4879693070.6
408500000000.0	1634746620.9	547594746.5	4880244983.5
408600000000.0	1634748405.2	547534031.6	4880796798.0
408700000000.0	1634750188.7	547473340.9	4881348514.3
408800000000.0	1634751971.2	547412674.3	4881900132.4
408900000000.0	1634753752.9	547352031.9	4882451652.2
409000000000.0	1634755533.7	547291413.6	4883003073.9
409100000000.0	1634757313.7	547230819.4	4883554397.4
409200000000.0	1634759092.8	547170249.3	4884105622.7
409300000000.0	1634760871.0	547109703.3	4884656749.9
409400000000.0	1634762648.3	547049181.4	4885207779.0
409500000000.0	1634764424.8	546988683.5	4885758710.0
409600000000.0	1634766200.4	546928209.6	4886309543.0
409700000000.0	1634767975.2	546867759.8	4886860277.9
409800000000.0	1634769749.1	546807334.0	4887410914.7
409900000000.0	1634771522.2	546746932.2	4887961453.6
410000000000.0	1634773294.3	546686554.4	4888511894.5
410100000000.0	1634775065.7	546626200.6	4889062237.4
410200000000.0	1634776836.1	546565870.7	4889612482.4
410300000000.0	1634778605.7	546505564.8	4890162629.5
410400000000.0	1634780374.5	546445282.8	4890712678.6
410500000000.0	1634782142.4	546385024.7	4891262629.9
410600000000.0	1634783909.4	546324790.5	4891812483.4
410700000000.0	1634785675.5	546264580.3	4892362239.0
410800000000.0	1634787440.9	546204393.9	4892911896.7
410900000000.0	1634789205.3	546144231.3	4893461456.7
411000000000.0	1634790968.9	546084092.7	4894010918.9
411100000000.0	1634792731.7	546023977.8	4894560283.4
411200000000.0	1634794493.6	545963886.8	4895109550.1
411300000000.0	1634796254.6	545903819.6	4895658719.2
411400000000.0	1634798014.8	545843776.2	4896207790.5
411500000000.0	1634799774.2	545783756.5	4896756764.2
411600000000.0	1634801532.6	545723760.7	4897305640.2
411700000000.0	1634803290.3	545663788.6	4897854418.6
411800000000.0	1634805047.1	545603840.2	4898403099.4
411900000000.0	1634806803.0	545543915.6	4898951682.6
412000000000.0	1634808558.1	545484014.7	4899500168.3
412100000000.0	1634810312.4	545424137.5	4900048556.4
412200000000.0	1634812065.7	545364283.9	4900596847.0
412300000000.0	1634813818.3	545304454.1	4901145040.1
412400000000.0	1634815570.0	545244647.9	4901693135.7
412500000000.0	1634817320.9	545184865.4	4902241133.9
412600000000.0	1634819070.9	545125106.5	4902789034.6
412700000000.0	1634820820.0	545065371.2	4903336837.9
412800000000.0	1634822568.4	545005659.5	4903884543.8
412900000000.0	1634824315.9	544945971.5	4904432152.3
413000000000.0	1634826062.5	544886307.0	4904979663.5
413100000000.0	1634827808.3	544826666.0	4905527077.4
413200000000.0	1634829553.2	544767048.7	4906074393.9
413300000000.0	1634831297.4	544707454.9	4906621613.2
413400000000.0	1634833040.6	544647884.6	4907168735.2
413500000000.0	1634834783.1	544588337.8	4907715759.9
413600000000.0	1634836524.7	544528814.5	4908262687.4
413700000000.0	1634838265.4	544469314.7	4908809517.7
413800000000.0	1634840005.4	544409838.4	4909356250.8
413900000000.0	1634841744.4	544350385.5	4909902886.8
414000000000.0	1634843482.7	544290956.1	4910449425.6
414100000000.0	1634845220.1	544231550.2	4910995867.3
414200000000.0	1634846956.7	544172167.6	4911542211.9
414300000000.0	1634848692.4	544112808.5	4912088459.4
414400000000.0	1634850427.3	544053472.7	4912634609.9
414500000000.0	1634852161.4	543994160.4	4913180663.3
414600000000.0	1634853894.7	543934871.4	4913726619.7
414700000000.0	1634855627.1	543875605.7	4914272479.1
414800000000.0	1634857358.6	543816363.5	4914818241.5
414900000000.0	1634859089.4	543757144.5	4915363907.0
415000000000.0	1634860819.3	543697948.8	4915909475.5
415100000000.0	1634862548.4	543638776.5	4916454947.1
415200000000.0	1634864276.7	543579627.4	4917000321.9
415300000000.0	1634866004.1	543520501.7	4917545599.7
415400000000.0	1634867730.7	543461399.2	4918090780.7
415500000000.0	1634869456.5	543402319.9	4918635864.9
415600000000.0	1634871181.4	543343263.9	4919180852.3
415700000000.0	1634872905.5	543284231.1	4919725742.9
415800000000.0	1634874628.8	543225221.5	4920270536.7
415900000000.0	1634876351.3	543166235.1	4920815233.8
416000000000.0	1634878073.0	543107271.9	4921359834.1
416100000000.0	1634879793.8	543048331.8	4921904337.8
416200000000.0	1634881513.8	542989415.0	4922448744.7
416300000000.0	1634883233.0	542930521.2	4922993055.0
416400000000.0	1634884951.3	542871650.6	4923537268.7
416500000000.0	1634886668.8	542812803.2	4924081385.8
416600000000.0	1634888385.6	542753978.8	4924625406.2
416700000000.0	1634890101.5	542695177.5	4925169330.1
416800000000.0	1634891816.5	542636399.3	4925713157.4
416900000000.0	1634893530.8	542577644.2	4926256888.1
417000000000.0	1634895244.2	542518912.1	4926800522.4
417100000000.0	1634896956.8	542460203.1	4927344060.1
417200000000.0	1634898668.6	542401517.1	4927887501.4
417300000000.0	1634900379.6	542342854.1	4928430846.2
417400000000.0	1634902089.8	542284214.1	4928974094.6
417500000000.0	1634903799.1	542225597.1	4929517246.6
417600000000.0	1634905507.7	542167003.1	4930060302.2
417700000000.0	1634907215.4	542108432.0	4930603261.4
417800000000.0	1634908922.3	542049883.9	4931146124.3
417900000000.0	1634910628.4	541991358.7	4931688890.9
418000000000.0	1634912333.7	541932856.5	4932231561.1
418100000000.0	1634914038.1	541874377.2	4932774135.1
418200000000.0	1634915741.8	541815920.7	4933316612.7
418300000000.0	1634917444.7	541757487.2	4933858994.2
418400000000.0	1634919146.7	541699076.5	4934401279.4
418500000000.0	1634920847.9	541640688.7	4934943468.4
418600000000.0	1634922548.3	541582323.7	4935485561.2
418700000000.0	1634924247.9	541523981.6	4936027557.9
418800000000.0	1634925946.8	541465662.3	4936569458.4
418900000000.0	1634927644.7	541407365.8	4937111262.8
419000000000.0	1634929341.9	541349092.1	4937652971.1
419100000000.0	1634931038.3	541290841.2	4938194583.4
419200000000.0	1634932733.9	541232613.1	4938736099.5
419300000000.0	1634934428.7	541174407.7	4939277519.7
419400000000.0	1634936122.6	541116225.0	4939818843.8
419500000000.0	1634937815.8	541058065.1	4940360071.9
419600000000.0	1634939508.1	540999927.9	4940901204.1
419700000000.0	1634941199.7	540941813.4	4941442240.2
419800000000.0	1634942890.5	540883721.7	4941983180.5
419900000000.0	1634944580.4	540825652.6	4942524024.8
420000000000.0	1634946269.6	540767606.1	4943064773.3
420100000000.0	1634947957.9	540709582.3	4943605425.9
420200000000.0	1634949645.5	540651581.2	4944145982.6
420300000000.0	1634951332.2	540593602.7	4944686443.5
420400000000.0	1634953018.2	540535646.8	4945226808.6
420500000000.0	1634954703.3	540477713.5	4945767077.9
420600000000.0	1634956387.7	540419802.8	4946307251.5
420700000000.0	1634958071.2	540361914.7	4946847329.2
420800000000.0	1634959754.0	540304049.2	4947387311.3
420900000000.0	1634961435.9	540246206.2	4947927197.7
421000000000.0	1634963117.1	540188385.7	4948466988.3
421100000000.0	1634964797.5	540130587.8	4949006683.4
421200000000.0	1634966477.1	540072812.4	4949546282.7
421300000000.0	1634968155.8	540015059.5	4950085786.5
421400000000.0	1634969833.8	539957329.1	4950625194.6
421500000000.0	1634971511.0	539899621.2	4951164507.2
421600000000.0	1634973187.5	539841935.7	4951703724.2
421700000000.0	1634974863.1	539784272.7	4952242845.7
421800000000.0	1634976537.9	539726632.2	4952781871.6
421900000000.0	1634978211.9	539669014.0	4953320802.1
422000000000.0	1634979885.2	539611418.3	4953859637.0
422100000000.0	1634981557.6	539553845.0	4954398376.5
422200000000.0	1634983229.3	539496294.1	4954937020.6
422300000000.0	1634984900.2	539438765.5	4955475569.3
422400000000.0	1634986570.3	539381259.4	4956014022.6
422500000000.0	1634988239.6	539323775.5	4956552380.5
422600000000.0	1634989908.1	539266314.1	4957090643.0
422700000000.0	1634991575.8	539208874.9	4957628810.2
422800000000.0	1634993242.8	539151458.1	4958166882.1
422900000000.0	1634994908.9	539094063.5	4958704858.7
423000000000.0	1634996574.3	539036691.3	4959242740.1
423100000000.0	1634998238.9	538979341.3	4959780526.2
423200000000.0	1634999902.7	538922013.6	4960318217.0
423300000000.0	1635001565.7	538864708.2	4960855812.7
423400000000.0	1635003228.0	538807425.0	4961393313.1
423500000000.0	1635004889.4	538750164.0	4961930718.4
423600000000.0	1635006550.1	538692925.3	4962468028.6
423700000000.0	1635008210.0	538635708.7	4963005243.6
423800000000.0	1635009869.1	538578514.4	4963542363.5
423900000000.0	1635011527.5	538521342.2	4964079388.4
424000000000.0	1635013185.0	538464192.2	4964616318.2
424100000000.0	1635014841.8	538407064.3	4965153152.9
424200000000.0	1635016497.8	538349958.6	4965689892.6
424300000000.0	1635018153.1	538292875.0	4966226537.3
424400000000.0	1635019807.5	538235813.6	4966763087.0
424500000000.0	1635021461.2	538178774.2	4967299541.8
424600000000.0	1635023114.1	538121757.0	4967835901.6
424700000000.0	1635024766.2	538064761.8	4968372166.5
424800000000.0	1635026417.6	538007788.7	4968908336.5
424900000000.0	1635028068.2	537950837.6	4969444411.7
425000000000.0	1635029718.0	537893908.6	4969980391.9
425100000000.0	1635031367.0	537837001.6	4970516277.4
425200000000.0	1635033015.3	537780116.7	4971052068.0
425300000000.0	1635034662.8	537723253.7	4971587763.8
425400000000.0	1635036309.5	537666412.7	4972123364.9
425500000000.0	1635037955.4	537609593.8	4972658871.2
425600000000.0	1635039600.6	537552796.8	4973194282.7
425700000000.0	1635041245.0	537496021.7	4973729599.6
425800000000.0	1635042888.6	537439268.6	4974264821.7
425900000000.0	1635044531.5	537382537.5	4974799949.2
426000000000.0	1635046173.6	537325828.2	4975334982.0
426100000000.0	1635047814.9	537269140.9	4975869920.2
426200000000.0	1635049455.5	537212475.4	4976404763.8
426300000000.0	1635051095.3	537155831.9	4976939512.8
426400000000.0	1635052734.3	537099210.2	4977474167.3
426500000000.0	1635054372.6	537042610.4	4978008727.2
426600000000.0	1635056010.1	536986032.4	4978543192.5
426700000000.0	1635057646.9	536929476.3	4979077563.4
426800000000.0	1635059282.8	536872942.0	4979611839.7
426900000000.0	1635060918.1	536816429.5	4980146021.6
427000000000.0	1635062552.5	536759938.8	4980680109.1
427100000000.0	1635064186.2	536703469.9	4981214102.1
427200000000.0	1635065819.1	536647022.8	4981748000.7
427300000000.0	1635067451.3	536590597.4	4982281805.0
427400000000.0	1635069082.7	536534193.8	4982815514.8
427500000000.0	1635070713.3	536477812.0	4983349130.4
427600000000.0	1635072343.2	536421451.8	4983882651.6
427700000000.0	1635073972.4	536365113.4	4984416078.5
427800000000.0	1635075600.7	536308796.7	4984949411.1
427900000000.0	1635077228.3	536252501.6	4985482649.5
428000000000.0	1635078855.2	536196228.3	4986015793.6
428100000000.0	1635080481.3	536139976.6	4986548843.5
428200000000.0	1635082106.6	536083746.6	4987081799.2
428300000000.0	1635083731.2	536027538.2	4987614660.7
428400000000.0	1635085355.1	535971351.5	4988147428.1
428500000000.0	1635086978.1	535915186.3	4988680101.3
428600000000.0	1635088600.5	535859042.8	4989212680.4
428700000000.0	1635090222.0	535802920.9	4989745165.4
428800000000.0	1635091842.8	535746820.6	4990277556.4
428900000000.0	1635093462.9	535690741.8	4990809853.3
429000000000.0	1635095082.2	535634684.6	4991342056.1
429100000000.0	1635096700.8	535578648.9	4991874165.0
429200000000.0	1635098318.6	535522634.8	4992406179.8
429300000000.0	1635099935.7	535466642.2	4992938100.7
429400000000.0	1635101552.0	535410671.1	4993469927.6
429500000000.0	1635103167.5	535354721.6	4994001660.6
429600000000.0	1635104782.3	535298793.5	4994533299.6
429700000000.0	1635106396.4	535242886.8	4995064844.8
429800000000.0	1635108009.7	535187001.7	4995596296.1
429900000000.0	1635109622.3	535131138.0	4996127653.6
430000000000.0	1635111234.1	535075295.7	4996658917.2
430100000000.0	1635112845.2	535019474.9	4997190087.0
430200000000.0	1635114455.5	534963675.5	4997721163.0
430300000000.0	1635116065.1	534907897.5	4998252145.3
430400000000.0	1635117673.9	534852140.9	4998783033.8
430500000000.0	1635119282.0	534796405.7	4999313828.5
430600000000.0	1635120889.4	534740691.8	4999844529.6
430700000000.0	1635122496.0	534684999.3	5000375137.0
430800000000.0	1635124101.8	534629328.2	5000905650.7
430900000000.0	1635125707.0	534573678.4	5001436070.8
431000000000.0	1635127311.3	534518049.9	5001966397.2
431100000000.0	1635128915.0	534462442.7	5002496630.1
431200000000.0	1635130517.9	534406856.8	5003026769.3
431300000000.0	1635132120.0	534351292.3	5003556815.0
431400000000.0	1635133721.5	534295748.9	5004086767.1
431500000000.0	1635135322.1	534240226.9	5004616625.8
431600000000.0	1635136922.1	534184726.1	5005146390.9
431700000000.0	1635138521.3	534129246.6	5005676062.5
431800000000.0	1635140119.7	534073788.2	5006205640.7
431900000000.0	1635141717.5	534018351.1	5006735125.4
432000000000.0	1635143314.5	533962935.2	5007264516.7
432100000000.0	1635144910.7	533907540.5	5007793814.6
432200000000.0	1635146506.2	533852167.0	5008323019.1
432300000000.0	1635148101.0	533796814.7	5008852130.3
432400000000.0	1635149695.1	533741483.5	5009381148.1
432500000000.0	1635151288.4	533686173.4	5009910072.6
432600000000.0	1635152881.0	533630884.5	5010438903.8
432700000000.0	1635154472.8	533575616.8	5010967641.7
432800000000.0	1635156064.0	533520370.1	5011496286.4
432900000000.0	1635157654.3	533465144.5	5012024837.8
433000000000.0	1635159244.0	533409940.1	5012553296.0
433100000000.0	1635160832.9	533354756.7	5013081661.1
433200000000.0	1635162421.1	533299594.3	5013609932.9
433300000000.0	1635164008.6	533244453.1	5014138111.6
433400000000.0	1635165595.3	533189332.8	5014666197.1
433500000000.0	1635167181.3	533134233.7	5015194189.5
433600000000.0	1635168766.6	533079155.5	5015722088.8
433700000000.0	1635170351.1	533024098.3	5016249895.1
433800000000.0	1635171935.0	532969062.1	5016777608.3
433900000000.0	1635173518.1	532914047.0	5017305228.4
434000000000.0	1635175100.4	532859052.8	5017832755.6
434100000000.0	1635176682.1	532804079.5	5018360189.7
434200000000.0	1635178263.0	532749127.2	5018887530.9
434300000000.0	1635179843.2	532694195.9	5019414779.1
434400000000.0	1635181422.6	532639285.5	5019941934.4
434500000000.0	1635183001.4	532584395.9	5020468996.8
434600000000.0	1635184579.4	532529527.3	5020995966.3
434700000000.0	1635186156.7	532474679.6	5021522842.9
434800000000.0	1635187733.3	532419852.8	5022049626.7
434900000000.0	1635189309.1	532365046.9	5022576317.6
435000000000.0	1635190884.3	532310261.8	5023102915.7
435100000000.0	1635192458.7	532255497.5	5023629421.0
435200000000.0	1635194032.4	532200754.1	5024155833.6
435300000000.0	1635195605.3	532146031.6	5024682153.4
435400000000.0	1635197177.6	532091329.8	5025208380.5
435500000000.0	1635198749.1	532036648.8	5025734514.8
435600000000.0	1635200319.9	531981988.7	5026260556.5
435700000000.0	1635201890.0	531927349.3	5026786505.5
435800000000.0	1635203459.4	531872730.6	5027312361.9
435900000000.0	1635205028.1	531818132.8	5027838125.6
436000000000.0	1635206596.0	531763555.7	5028363796.7
436100000000.0	1635208163.2	531708999.3	5028889375.2
436200000000.0	1635209729.8	531654463.6	5029414861.2
436300000000.0	1635211295.6	531599948.7	5029940254.6
436400000000.0	1635212860.6	531545454.4	5030465555.5
436500000000.0	1635214425.0	531490980.9	5030990763.9
436600000000.0	1635215988.7	531436528.0	5031515879.8
436700000000.0	1635217551.6	531382095.8	5032040903.2
436800000000.0	1635219113.8	531327684.2	5032565834.2
436900000000.0	1635220675.4	531273293.3	5033090672.7
437000000000.0	1635222236.2	531218923.0	5033615418.9
437100000000.0	1635223796.3	531164573.3	5034140072.6
437200000000.0	1635225355.6	531110244.3	5034664634.0
437300000000.0	1635226914.3	531055935.9	5035189103.1
437400000000.0	1635228472.3	531001648.0	5035713479.8
437500000000.0	1635230029.5	530947380.7	5036237764.2
437600000000.0	1635231586.1	530893134.0	5036761956.3
437700000000.0	1635233141.9	530838907.8	5037286056.2
437800000000.0	1635234697.1	530784702.2	5037810063.8
437900000000.0	1635236251.5	530730517.1	5038333979.2
438000000000.0	1635237805.2	530676352.5	5038857802.4
438100000000.0	1635239358.2	530622208.5	5039381533.4
438200000000.0	1635240910.5	530568084.9	5039905172.3
438300000000.0	1635242462.1	530513981.8	5040428719.0
438400000000.0	1635244013.0	530459899.2	5040952173.6
438500000000.0	1635245563.2	530405837.1	5041475536.0
438600000000.0	1635247112.7	530351795.4	5041998806.4
438700000000.0	1635248661.5	530297774.2	5042521984.8
438800000000.0	1635250209.5	530243773.4	5043045071.0
438900000000.0	1635251756.9	530189793.0	5043568065.3
439000000000.0	1635253303.6	530135833.0	5044090967.6
439100000000.0	1635254849.6	530081893.4	5044613777.9
439200000000.0	1635256394.8	530027974.2	5045136496.2
439300000000.0	1635257939.4	529974075.4	5045659122.6
439400000000.0	1635259483.3	529920197.0	5046181657.0
439500000000.0	1635261026.5	529866338.9	5046704099.6
439600000000.0	1635262568.9	529812501.1	5047226450.3
439700000000.0	1635264110.7	529758683.7	5047748709.1
439800000000.0	1635265651.8	529704886.6	5048270876.0
439900000000.0	1635267192.2	529651109.8	5048792951.2
440000000000.0	1635268731.8	529597353.3	5049314934.6
440100000000.0	1635270270.8	529543617.1	5049836826.1
440200000000.0	1635271809.1	529489901.2	5050358625.9
440300000000.0	1635273346.7	529436205.5	5050880334.0
440400000000.0	1635274883.6	529382530.1	5051401950.4
440500000000.0	1635276419.8	529328874.9	5051923475.0
440600000000.0	1635277955.3	529275240.0	5052444908.0
440700000000.0	1635279490.1	529221625.3	5052966249.3
440800000000.0	1635281024.3	529168030.8	5053487499.0
440900000000.0	1635282557.7	529114456.5	5054008657.0
441000000000.0	1635284090.4	529060902.3	5054529723.5
441100000000.0	1635285622.5	529007368.4	5055050698.3
441200000000.0	1635287153.8	528953854.6	5055571581.7
441300000000.0	1635288684.5	528900361.0	5056092373.4
441400000000.0	1635290214.4	528846887.5	5056613073.7
441500000000.0	1635291743.7	528793434.2	5057133682.5
441600000000.0	1635293272.3	528740001.0	5057654199.7
441700000000.0	1635294800.2	528686587.9	5058174625.5
441800000000.0	1635296327.4	528633194.9	5058694959.9
441900000000.0	1635297854.0	528579821.9	5059215202.9
442000000000.0	1635299379.8	528526469.1	5059735354.5
442100000000.0	1635300904.9	528473136.3	5060255414.6
442200000000.0	1635302429.4	528419823.6	5060775383.5
442300000000.0	1635303953.2	528366531.0	5061295261.0
442400000000.0	1635305476.3	528313258.3	5061815047.1
442500000000.0	1635306998.7	528260005.7	5062334742.0
442600000000.0	1635308520.4	528206773.2	5062854345.6
442700000000.0	1635310041.4	528153560.6	5063373857.9
442800000000.0	1635311561.8	528100368.0	5063893279.0
442900000000.0	1635313081.4	528047195.4	5064412608.9
443000000000.0	1635314600.4	527994042.7	5064931847.6
443100000000.0	1635316118.7	527940910.1	5065450995.1
443200000000.0	1635317636.3	527887797.3	5065970051.4
443300000000.0	1635319153.3	527834704.5	5066489016.6
443400000000.0	1635320669.5	527781631.7	5067007890.7
443500000000.0	1635322185.1	527728578.7	5067526673.7
443600000000.0	1635323700.0	527675545.7	5068045365.6
443700000000.0	1635325214.2	527622532.5	5068563966.5
443800000000.0	1635326727.8	527569539.3	5069082476.3
443900000000.0	1635328240.6	527516565.9	5069600895.1
444000000000.0	1635329752.8	527463612.3	5070119222.9
444100000000.0	1635331264.3	527410678.7	5070637459.7
444200000000.0	1635332775.1	527357764.8	5071155605.6
444300000000.0	1635334285.2	527304870.8	5071673660.5
444400000000.0	1635335794.7	527251996.7	5072191624.5
444500000000.0	1635337303.5	527199142.3	5072709497.6
444600000000.0	1635338811.6	527146307.7	5073227279.9
444700000000.0	1635340319.1	527093492.9	5073744971.2
444800000000.0	1635341825.8	527040697.9	5074262571.8
444900000000.0	1635343331.9	526987922.7	5074780081.5
445000000000.0	1635344837.3	526935167.2	5075297500.4
445100000000.0	1635346342.1	526882431.5	5075814828.6
445200000000.0	1635347846.1	526829715.5	5076332066.0
445300000000.0	1635349349.5	526777019.2	5076849212.6
445400000000.0	1635350852.3	526724342.6	5077366268.5
445500000000.0	1635352354.3	526671685.7	5077883233.8
445600000000.0	1635353855.7	526619048.6	5078400108.3
445700000000.0	1635355356.4	526566431.1	5078916892.2
445800000000.0	1635356856.4	526513833.3	5079433585.5
445900000000.0	1635358355.8	526461255.1	5079950188.1
446000000000.0	1635359854.5	526408696.6	5080466700.1
446100000000.0	1635361352.5	526356157.7	5080983121.6
446200000000.0	1635362849.9	526303638.5	5081499452.5
446300000000.0	1635364346.6	526251138.9	5082015692.9
446400000000.0	1635365842.6	526198658.9	5082531842.7
446500000000.0	1635367338.0	526146198.4	5083047902.0
446600000000.0	1635368832.7	526093757.6	5083563870.9
446700000000.0	1635370326.7	526041336.3	5084079749.3
446800000000.0	1635371820.0	525988934.7	5084595537.3
446900000000.0	1635373312.7	525936552.5	5085111234.8
447000000000.0	1635374804.8	525884189.9	5085626842.0
447100000000.0	1635376296.1	525831846.9	5086142358.7
447200000000.0	1635377786.8	525779523.3	5086657785.1
447300000000.0	1635379276.9	525727219.3	5087173121.2
447400000000.0	1635380766.2	525674934.8	5087688367.0
447500000000.0	1635382255.0	525622669.8	5088203522.4
447600000000.0	1635383743.0	525570424.2	5088718587.6
447700000000.0	1635385230.4	525518198.2	5089233562.5
447800000000.0	1635386717.1	525465991.5	5089748447.2
447900000000.0	1635388203.2	525413804.4	5090263241.6
448000000000.0	1635389688.6	525361636.7	5090777945.9
448100000000.0	1635391173.3	525309488.4	5091292559.9
448200000000.0	1635392657.4	525257359.5	5091807083.8
448300000000.0	1635394140.8	525205250.0	5092321517.6
448400000000.0	1635395623.6	525153159.9	5092835861.2
448500000000.0	1635397105.7	525101089.3	5093350114.8
448600000000.0	1635398587.1	525049038.0	5093864278.2
448700000000.0	1635400067.9	524997006.0	5094378351.6
448800000000.0	1635401548.1	524944993.4	5094892335.0
448900000000.0	1635403027.5	524893000.2	5095406228.3
449000000000.0	1635404506.3	524841026.3	5095920031.7
449100000000.0	1635405984.5	524789071.7	5096433745.0
449200000000.0	1635407462.0	524737136.5	5096947368.4
449300000000.0	1635408938.9	524685220.5	5097460901.8
